timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
1,791.7582397460938,801.4285888671875,795.7875366210938,808.6813354492188
2,792.967041015625,794.1758422851562,794.5787353515625,798.6080322265625
3,804.2490844726562,791.3552856445312,793.7728881835938,798.6080322265625
4,807.069580078125,790.5494384765625,794.1758422851562,797.8021850585938
5,794.5787353515625,786.1171875,791.7582397460938,788.5347900390625
6,783.6996459960938,788.1318969726562,790.952392578125,796.996337890625
7,784.5054931640625,787.3259887695312,794.981689453125,798.2051391601562
8,801.8314819335938,793.3699340820312,795.3846435546875,788.1318969726562
9,801.4285888671875,798.2051391601562,792.5640869140625,787.3259887695312
10,786.5201416015625,788.1318969726562,785.7142944335938,786.1171875
11,782.4908447265625,783.6996459960938,787.3259887695312,788.937744140625
12,787.7289428710938,784.1025390625,790.1465454101562,794.981689453125
13,789.3406372070312,789.3406372070312,789.7435913085938,786.1171875
14,791.7582397460938,794.5787353515625,789.3406372070312,789.3406372070312
15,797.3992919921875,788.1318969726562,784.908447265625,793.3699340820312
16,802.6373901367188,785.7142944335938,784.5054931640625,796.5933837890625
17,805.8607788085938,786.1171875,790.952392578125,806.6666870117188
18,790.5494384765625,783.6996459960938,788.937744140625,797.3992919921875
19,785.7142944335938,789.3406372070312,786.923095703125,796.996337890625
20,785.3113403320312,788.937744140625,789.7435913085938,799.4139404296875
21,784.908447265625,785.7142944335938,788.1318969726562,788.937744140625
22,794.1758422851562,790.1465454101562,788.5347900390625,782.893798828125
23,798.2051391601562,794.981689453125,792.5640869140625,796.5933837890625
24,792.5640869140625,798.6080322265625,795.7875366210938,807.4725341796875
25,794.1758422851562,794.1758422851562,798.6080322265625,792.967041015625
26,799.8168334960938,788.1318969726562,794.1758422851562,792.967041015625
27,786.923095703125,786.1171875,786.5201416015625,786.1171875
28,788.5347900390625,790.5494384765625,788.937744140625,792.1611938476562
29,796.1904907226562,792.5640869140625,792.1611938476562,795.7875366210938
30,782.893798828125,788.5347900390625,793.3699340820312,776.0439453125
31,777.2527465820312,787.7289428710938,796.996337890625,788.5347900390625
32,788.5347900390625,786.5201416015625,797.8021850585938,801.4285888671875
33,803.4432373046875,787.3259887695312,803.040283203125,794.981689453125
34,795.7875366210938,796.1904907226562,802.2344360351562,788.937744140625
35,785.3113403320312,799.8168334960938,798.2051391601562,795.7875366210938
36,781.2820434570312,792.5640869140625,796.5933837890625,797.3992919921875
37,790.1465454101562,795.7875366210938,794.981689453125,796.996337890625
38,807.069580078125,803.8461303710938,796.996337890625,803.8461303710938
39,795.3846435546875,806.2637329101562,797.8021850585938,798.2051391601562
40,779.2673950195312,805.8607788085938,796.1904907226562,802.6373901367188
41,786.5201416015625,805.054931640625,795.3846435546875,802.2344360351562
42,797.8021850585938,804.2490844726562,794.1758422851562,784.908447265625
43,805.054931640625,800.6226806640625,792.1611938476562,787.3259887695312
44,796.1904907226562,799.4139404296875,792.5640869140625,795.3846435546875
45,780.0732421875,796.996337890625,789.3406372070312,796.1904907226562
46,778.05859375,794.5787353515625,788.5347900390625,792.5640869140625
47,793.7728881835938,796.5933837890625,791.7582397460938,805.4578857421875
48,802.2344360351562,798.2051391601562,794.5787353515625,805.054931640625
49,794.5787353515625,794.1758422851562,794.5787353515625,791.3552856445312
50,789.3406372070312,792.967041015625,794.5787353515625,784.908447265625
51,788.1318969726562,797.3992919921875,790.952392578125,782.087890625
52,793.7728881835938,796.1904907226562,790.5494384765625,795.3846435546875
53,800.6226806640625,796.1904907226562,791.7582397460938,803.8461303710938
54,805.8607788085938,796.996337890625,795.3846435546875,788.937744140625
55,801.025634765625,799.010986328125,799.010986328125,786.923095703125
56,782.893798828125,801.8314819335938,795.7875366210938,790.1465454101562
57,793.7728881835938,798.6080322265625,795.7875366210938,793.3699340820312
58,811.5018310546875,796.996337890625,796.1904907226562,801.025634765625
59,803.8461303710938,795.3846435546875,798.2051391601562,807.4725341796875
60,786.923095703125,797.3992919921875,797.8021850585938,799.4139404296875
61,780.0732421875,799.8168334960938,798.6080322265625,794.1758422851562
62,793.7728881835938,795.3846435546875,793.7728881835938,804.2490844726562
63,803.8461303710938,793.7728881835938,788.937744140625,802.6373901367188
64,796.5933837890625,792.967041015625,788.5347900390625,792.1611938476562
65,796.5933837890625,794.5787353515625,788.5347900390625,792.1611938476562
66,799.010986328125,800.6226806640625,790.5494384765625,819.1575317382812
67,803.4432373046875,796.996337890625,787.3259887695312,807.87548828125
68,799.4139404296875,790.952392578125,785.3113403320312,780.879150390625
69,787.7289428710938,797.3992919921875,785.7142944335938,791.7582397460938
70,792.967041015625,801.8314819335938,788.937744140625,788.937744140625
71,795.7875366210938,794.981689453125,787.7289428710938,783.2966918945312
72,810.2930297851562,797.3992919921875,787.3259887695312,794.5787353515625
73,808.6813354492188,800.6226806640625,787.3259887695312,792.1611938476562
74,798.6080322265625,798.6080322265625,789.7435913085938,794.1758422851562
75,808.2783813476562,797.3992919921875,792.1611938476562,790.952392578125
76,799.4139404296875,794.981689453125,789.3406372070312,782.893798828125
77,778.05859375,790.1465454101562,787.3259887695312,784.908447265625
