timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
1,819.5604248046875,808.6813354492188,780.0732421875,804.2490844726562
2,815.5311279296875,803.040283203125,778.05859375,796.996337890625
3,810.2930297851562,799.4139404296875,775.6410522460938,787.7289428710938
4,811.5018310546875,806.6666870117188,772.0146484375,790.952392578125
5,807.4725341796875,803.4432373046875,774.029296875,795.7875366210938
6,814.7252807617188,803.4432373046875,779.6703491210938,800.6226806640625
7,815.93408203125,809.4871826171875,782.4908447265625,803.8461303710938
8,805.8607788085938,803.4432373046875,783.2966918945312,805.054931640625
9,794.1758422851562,796.5933837890625,784.5054931640625,799.010986328125
10,794.981689453125,794.1758422851562,781.2820434570312,801.4285888671875
11,796.5933837890625,795.7875366210938,777.2527465820312,806.2637329101562
12,800.2197875976562,799.4139404296875,780.0732421875,801.4285888671875
13,803.040283203125,796.5933837890625,780.4761962890625,802.6373901367188
14,803.8461303710938,792.967041015625,783.2966918945312,800.6226806640625
15,803.040283203125,794.5787353515625,786.1171875,793.3699340820312
16,806.2637329101562,793.7728881835938,784.1025390625,792.5640869140625
17,810.2930297851562,788.937744140625,781.6849975585938,796.996337890625
18,805.054931640625,788.937744140625,783.2966918945312,798.6080322265625
19,801.4285888671875,795.7875366210938,785.7142944335938,802.2344360351562
20,801.025634765625,794.981689453125,784.5054931640625,794.5787353515625
21,797.8021850585938,787.3259887695312,780.879150390625,791.3552856445312
22,796.1904907226562,786.1171875,780.879150390625,800.2197875976562
23,783.2966918945312,786.5201416015625,782.087890625,790.952392578125
24,767.5823974609375,784.908447265625,778.4615478515625,781.6849975585938
25,776.0439453125,790.1465454101562,781.6849975585938,785.3113403320312
26,787.3259887695312,792.5640869140625,783.2966918945312,783.6996459960938
27,783.6996459960938,790.952392578125,777.2527465820312,780.4761962890625
28,784.908447265625,790.1465454101562,779.6703491210938,778.8644409179688
29,786.923095703125,789.3406372070312,781.2820434570312,782.893798828125
30,787.7289428710938,789.7435913085938,776.8497924804688,786.1171875
31,791.7582397460938,791.3552856445312,778.05859375,786.1171875
32,791.3552856445312,790.952392578125,782.4908447265625,786.5201416015625
33,787.3259887695312,787.7289428710938,786.1171875,787.3259887695312
34,788.5347900390625,788.937744140625,783.6996459960938,787.7289428710938
35,790.1465454101562,790.952392578125,784.5054931640625,784.908447265625
36,786.923095703125,794.981689453125,787.7289428710938,792.1611938476562
37,790.952392578125,788.937744140625,786.1171875,777.6557006835938
38,785.3113403320312,790.5494384765625,787.7289428710938,773.2234497070312
39,785.7142944335938,792.1611938476562,789.3406372070312,775.2380981445312
40,787.7289428710938,787.3259887695312,788.937744140625,775.6410522460938
41,790.1465454101562,784.908447265625,789.7435913085938,778.4615478515625
42,784.1025390625,787.7289428710938,786.5201416015625,779.6703491210938
43,783.2966918945312,788.5347900390625,784.5054931640625,779.2673950195312
44,788.1318969726562,786.923095703125,787.7289428710938,785.7142944335938
45,787.7289428710938,795.7875366210938,788.1318969726562,779.2673950195312
46,792.1611938476562,801.4285888671875,790.5494384765625,776.8497924804688
47,789.7435913085938,799.010986328125,789.7435913085938,781.2820434570312
48,791.3552856445312,794.5787353515625,788.5347900390625,781.2820434570312
49,792.1611938476562,791.3552856445312,793.7728881835938,780.879150390625
50,780.4761962890625,788.937744140625,795.3846435546875,786.5201416015625
51,776.0439453125,786.1171875,793.7728881835938,789.3406372070312
52,780.879150390625,790.952392578125,789.7435913085938,788.1318969726562
53,787.3259887695312,796.5933837890625,786.923095703125,790.1465454101562
54,781.6849975585938,792.967041015625,788.1318969726562,788.5347900390625
55,778.05859375,788.937744140625,782.893798828125,788.1318969726562
56,787.7289428710938,790.5494384765625,780.4761962890625,787.3259887695312
57,786.1171875,788.5347900390625,782.893798828125,788.5347900390625
58,782.893798828125,786.923095703125,783.2966918945312,791.7582397460938
59,791.3552856445312,793.7728881835938,786.923095703125,793.3699340820312
60,788.937744140625,794.5787353515625,790.1465454101562,795.3846435546875
61,785.7142944335938,788.5347900390625,789.3406372070312,798.6080322265625
62,796.1904907226562,793.7728881835938,788.937744140625,794.981689453125
63,798.2051391601562,796.5933837890625,789.3406372070312,789.7435913085938
64,797.3992919921875,790.1465454101562,789.7435913085938,787.3259887695312
65,793.3699340820312,790.1465454101562,788.5347900390625,788.937744140625
66,796.1904907226562,787.7289428710938,788.937744140625,786.1171875
67,800.6226806640625,789.3406372070312,788.5347900390625,786.5201416015625
68,789.7435913085938,795.3846435546875,791.7582397460938,790.5494384765625
69,786.5201416015625,793.3699340820312,794.1758422851562,782.087890625
70,790.952392578125,791.3552856445312,791.3552856445312,779.2673950195312
71,787.3259887695312,788.5347900390625,792.967041015625,782.893798828125
72,783.2966918945312,784.908447265625,791.3552856445312,783.2966918945312
73,786.1171875,786.1171875,787.7289428710938,777.2527465820312
74,788.1318969726562,794.1758422851562,789.3406372070312,771.6116943359375
75,786.1171875,798.6080322265625,792.967041015625,776.0439453125
76,786.923095703125,790.952392578125,791.7582397460938,781.2820434570312
77,779.6703491210938,782.087890625,790.5494384765625,778.8644409179688
78,785.3113403320312,783.2966918945312,794.1758422851562,780.0732421875
79,790.952392578125,787.7289428710938,791.3552856445312,779.2673950195312
80,795.7875366210938,790.5494384765625,791.3552856445312,778.4615478515625
81,794.1758422851562,789.3406372070312,789.7435913085938,779.6703491210938
82,792.5640869140625,789.3406372070312,789.7435913085938,784.5054931640625
83,794.5787353515625,790.1465454101562,791.3552856445312,784.5054931640625
84,794.981689453125,788.937744140625,787.7289428710938,780.4761962890625
85,792.5640869140625,789.7435913085938,784.5054931640625,778.4615478515625
86,786.5201416015625,787.3259887695312,788.1318969726562,776.8497924804688
87,780.0732421875,790.952392578125,796.5933837890625,779.2673950195312
88,784.5054931640625,790.952392578125,798.6080322265625,782.893798828125
89,787.7289428710938,783.2966918945312,791.3552856445312,784.908447265625
90,783.6996459960938,783.6996459960938,788.5347900390625,786.923095703125
91,781.2820434570312,786.1171875,794.1758422851562,784.5054931640625
92,785.3113403320312,785.7142944335938,792.967041015625,782.893798828125
93,789.7435913085938,782.4908447265625,788.937744140625,787.3259887695312
94,794.981689453125,789.3406372070312,784.908447265625,791.7582397460938
95,793.3699340820312,794.1758422851562,784.5054931640625,789.7435913085938
96,788.1318969726562,790.5494384765625,784.5054931640625,790.5494384765625
97,788.937744140625,792.967041015625,783.2966918945312,790.5494384765625
98,794.1758422851562,799.4139404296875,785.3113403320312,791.7582397460938
99,802.6373901367188,797.3992919921875,789.3406372070312,795.7875366210938
100,804.2490844726562,791.7582397460938,788.937744140625,794.981689453125
101,795.7875366210938,794.5787353515625,787.3259887695312,791.7582397460938
102,794.1758422851562,799.8168334960938,789.7435913085938,792.967041015625
103,788.937744140625,799.010986328125,791.3552856445312,793.7728881835938
104,794.1758422851562,794.981689453125,793.7728881835938,797.8021850585938
105,807.87548828125,791.3552856445312,788.937744140625,807.87548828125
106,795.7875366210938,785.7142944335938,786.923095703125,796.5933837890625
107,780.879150390625,790.5494384765625,791.3552856445312,787.3259887695312
108,781.6849975585938,798.2051391601562,788.937744140625,796.996337890625
109,778.4615478515625,796.5933837890625,784.908447265625,805.054931640625
110,784.908447265625,792.1611938476562,784.908447265625,803.4432373046875
111,793.3699340820312,784.908447265625,786.5201416015625,798.6080322265625
112,787.7289428710938,791.3552856445312,785.3113403320312,796.5933837890625
113,794.1758422851562,798.6080322265625,785.7142944335938,799.4139404296875
114,802.6373901367188,796.996337890625,786.1171875,799.8168334960938
115,803.040283203125,790.1465454101562,788.1318969726562,799.8168334960938
116,804.2490844726562,786.923095703125,792.1611938476562,799.4139404296875
117,802.6373901367188,791.3552856445312,792.5640869140625,797.8021850585938
118,793.7728881835938,788.1318969726562,791.7582397460938,796.5933837890625
119,790.952392578125,787.7289428710938,790.1465454101562,799.4139404296875
120,799.4139404296875,790.1465454101562,790.952392578125,803.8461303710938
121,797.3992919921875,794.1758422851562,793.7728881835938,806.2637329101562
122,785.3113403320312,795.3846435546875,796.1904907226562,793.3699340820312
123,782.4908447265625,788.937744140625,792.5640869140625,785.7142944335938
124,794.5787353515625,788.937744140625,791.3552856445312,796.1904907226562
125,801.8314819335938,790.1465454101562,794.5787353515625,800.6226806640625
126,802.6373901367188,789.7435913085938,793.3699340820312,799.010986328125
127,801.4285888671875,786.923095703125,794.1758422851562,793.7728881835938
128,799.8168334960938,784.1025390625,795.3846435546875,799.4139404296875
129,796.996337890625,784.908447265625,790.5494384765625,806.2637329101562
130,803.040283203125,787.3259887695312,791.3552856445312,800.6226806640625
131,804.2490844726562,788.5347900390625,791.7582397460938,791.3552856445312
132,795.3846435546875,784.908447265625,791.7582397460938,789.3406372070312
133,790.5494384765625,785.7142944335938,792.1611938476562,790.5494384765625
134,788.5347900390625,794.5787353515625,788.937744140625,789.3406372070312
135,788.5347900390625,795.7875366210938,791.3552856445312,791.7582397460938
136,796.5933837890625,791.3552856445312,789.3406372070312,787.7289428710938
137,795.3846435546875,786.5201416015625,787.7289428710938,782.4908447265625
138,786.5201416015625,776.0439453125,790.952392578125,784.5054931640625
139,792.1611938476562,773.6264038085938,788.1318969726562,791.7582397460938
140,801.025634765625,781.6849975585938,784.908447265625,786.5201416015625
141,796.5933837890625,784.1025390625,789.3406372070312,790.1465454101562
142,785.7142944335938,783.6996459960938,789.7435913085938,791.7582397460938
143,785.3113403320312,785.3113403320312,788.937744140625,789.7435913085938
144,790.952392578125,786.5201416015625,796.996337890625,802.2344360351562
145,799.4139404296875,787.7289428710938,798.2051391601562,794.1758422851562
146,801.8314819335938,791.7582397460938,799.8168334960938,789.3406372070312
147,790.952392578125,790.5494384765625,796.996337890625,788.5347900390625
148,784.5054931640625,786.5201416015625,790.1465454101562,782.087890625
149,784.908447265625,788.5347900390625,788.5347900390625,778.4615478515625
150,786.5201416015625,789.3406372070312,785.3113403320312,783.6996459960938
151,789.3406372070312,788.937744140625,783.2966918945312,789.3406372070312
152,784.1025390625,786.1171875,782.893798828125,786.1171875
153,780.0732421875,782.4908447265625,783.6996459960938,786.5201416015625
154,785.3113403320312,783.2966918945312,784.908447265625,787.3259887695312
155,787.3259887695312,784.1025390625,785.3113403320312,787.7289428710938
156,787.7289428710938,791.7582397460938,788.1318969726562,796.1904907226562
157,781.2820434570312,793.3699340820312,790.1465454101562,790.1465454101562
158,772.4176025390625,784.5054931640625,790.1465454101562,779.2673950195312
159,779.6703491210938,788.1318969726562,791.3552856445312,787.7289428710938
160,788.937744140625,789.7435913085938,787.7289428710938,785.7142944335938
161,790.952392578125,786.5201416015625,784.908447265625,776.8497924804688
162,794.5787353515625,789.7435913085938,786.5201416015625,781.6849975585938
163,790.5494384765625,789.3406372070312,788.5347900390625,783.2966918945312
