timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
1,810.2930297851562,761.94140625,818.3516235351562,829.2307739257812
2,827.6190185546875,765.970703125,814.3223266601562,837.6923217773438
3,829.2307739257812,762.3442993164062,805.054931640625,827.6190185546875
4,834.8717651367188,759.120849609375,798.6080322265625,832.4542236328125
5,856.2271118164062,763.1502075195312,796.996337890625,853.4066162109375
6,871.5384521484375,768.7911987304688,790.952392578125,855.8241577148438
7,870.7326049804688,778.05859375,784.908447265625,852.6007080078125
8,863.4798583984375,777.2527465820312,783.2966918945312,857.032958984375
9,855.018310546875,769.5970458984375,783.2966918945312,861.8681030273438
10,850.5860595703125,767.5823974609375,782.087890625,861.062255859375
11,853.4066162109375,771.2088012695312,780.0732421875,867.5091552734375
12,860.6593627929688,767.9853515625,776.4468994140625,880.0
13,856.6300659179688,763.9560546875,776.8497924804688,875.1648559570312
14,854.2124633789062,769.5970458984375,774.8351440429688,861.062255859375
15,858.2417602539062,772.4176025390625,769.5970458984375,865.8974609375
16,865.091552734375,773.2234497070312,773.2234497070312,869.9267578125
17,863.076904296875,775.6410522460938,776.4468994140625,863.4798583984375
18,868.3150024414062,776.0439453125,777.6557006835938,871.1355590820312
19,869.5238037109375,775.2380981445312,779.2673950195312,873.1502075195312
20,862.2710571289062,776.8497924804688,775.6410522460938,867.5091552734375
21,866.7033081054688,777.2527465820312,771.2088012695312,862.6740112304688
22,850.5860595703125,777.2527465820312,773.2234497070312,864.6886596679688
23,851.7948608398438,778.8644409179688,774.4322509765625,859.047607421875
24,868.3150024414062,780.0732421875,773.2234497070312,859.8534545898438
25,861.4652099609375,778.05859375,774.4322509765625,861.062255859375
26,852.6007080078125,775.6410522460938,774.8351440429688,848.1685180664062
27,836.886474609375,774.8351440429688,774.4322509765625,844.1392211914062
28,832.8571166992188,779.6703491210938,776.0439453125,846.5567626953125
29,842.12451171875,780.0732421875,777.6557006835938,845.7509155273438
30,844.1392211914062,776.8497924804688,782.4908447265625,843.7362670898438
31,839.7069702148438,785.3113403320312,786.5201416015625,846.959716796875
32,834.06591796875,788.937744140625,783.2966918945312,834.8717651367188
33,827.6190185546875,783.2966918945312,779.6703491210938,823.99267578125
34,825.6043701171875,780.0732421875,774.4322509765625,825.6043701171875
35,825.2014770507812,783.6996459960938,772.0146484375,831.2454223632812
36,826.8131713867188,791.7582397460938,773.6264038085938,826.4102783203125
37,823.1868286132812,783.6996459960938,770.0,812.7106323242188
38,824.7985229492188,777.2527465820312,770.0,815.1282348632812
39,823.99267578125,785.7142944335938,772.8204956054688,813.91943359375
40,817.5457763671875,788.937744140625,767.5823974609375,821.5750732421875
41,830.4395751953125,785.7142944335938,770.4029541015625,830.4395751953125
42,819.96337890625,784.908447265625,776.0439453125,811.5018310546875
43,800.2197875976562,786.1171875,778.05859375,800.6226806640625
44,799.8168334960938,784.908447265625,779.2673950195312,806.6666870117188
45,809.084228515625,780.879150390625,781.6849975585938,817.1428833007812
46,816.7399291992188,775.6410522460938,780.879150390625,827.6190185546875
47,819.96337890625,777.6557006835938,775.2380981445312,827.6190185546875
48,825.2014770507812,781.2820434570312,779.6703491210938,820.3662719726562
49,821.5750732421875,780.4761962890625,781.2820434570312,811.90478515625
