timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
1,789.3406372070312,795.7875366210938,799.8168334960938,788.937744140625
2,786.923095703125,789.3406372070312,792.1611938476562,788.5347900390625
3,786.923095703125,794.1758422851562,787.3259887695312,782.4908447265625
4,784.5054931640625,797.3992919921875,786.923095703125,780.879150390625
5,784.908447265625,792.1611938476562,787.7289428710938,785.3113403320312
6,785.3113403320312,788.5347900390625,786.5201416015625,784.5054931640625
7,783.6996459960938,788.937744140625,792.1611938476562,781.6849975585938
8,783.2966918945312,787.3259887695312,792.5640869140625,785.7142944335938
9,783.2966918945312,789.7435913085938,785.7142944335938,790.5494384765625
10,784.5054931640625,789.7435913085938,781.6849975585938,793.7728881835938
11,786.923095703125,788.1318969726562,785.7142944335938,788.5347900390625
12,788.937744140625,788.1318969726562,791.3552856445312,786.5201416015625
13,794.5787353515625,790.1465454101562,787.7289428710938,802.6373901367188
14,796.996337890625,795.7875366210938,790.5494384765625,807.87548828125
15,795.7875366210938,793.3699340820312,795.3846435546875,794.5787353515625
16,796.5933837890625,786.923095703125,793.7728881835938,784.5054931640625
17,799.4139404296875,787.7289428710938,792.1611938476562,782.893798828125
18,797.3992919921875,792.967041015625,793.7728881835938,782.4908447265625
19,790.1465454101562,792.5640869140625,794.981689453125,782.893798828125
20,786.923095703125,793.3699340820312,792.967041015625,786.5201416015625
21,785.7142944335938,795.7875366210938,795.3846435546875,794.5787353515625
22,784.5054931640625,794.1758422851562,792.967041015625,796.1904907226562
23,782.087890625,793.7728881835938,790.1465454101562,790.952392578125
24,782.4908447265625,790.5494384765625,787.7289428710938,797.3992919921875
25,780.4761962890625,789.3406372070312,790.952392578125,801.8314819335938
26,784.908447265625,795.3846435546875,797.8021850585938,796.1904907226562
27,790.1465454101562,795.3846435546875,795.3846435546875,797.3992919921875
28,789.7435913085938,792.1611938476562,796.1904907226562,799.8168334960938
29,792.967041015625,789.3406372070312,801.025634765625,796.1904907226562
30,789.3406372070312,789.3406372070312,801.025634765625,792.967041015625
31,791.7582397460938,791.7582397460938,799.4139404296875,794.981689453125
32,797.3992919921875,792.967041015625,794.981689453125,795.3846435546875
33,794.5787353515625,791.7582397460938,794.5787353515625,790.1465454101562
34,794.5787353515625,790.5494384765625,798.6080322265625,794.1758422851562
35,788.1318969726562,789.7435913085938,796.1904907226562,798.2051391601562
36,783.2966918945312,789.3406372070312,792.1611938476562,792.5640869140625
37,785.3113403320312,785.7142944335938,791.7582397460938,788.937744140625
38,788.5347900390625,787.3259887695312,791.3552856445312,787.7289428710938
39,789.7435913085938,788.937744140625,789.7435913085938,794.1758422851562
40,790.952392578125,790.5494384765625,792.5640869140625,801.8314819335938
41,792.5640869140625,789.7435913085938,792.967041015625,791.7582397460938
42,794.1758422851562,786.923095703125,796.1904907226562,781.2820434570312
43,791.7582397460938,788.1318969726562,799.010986328125,784.5054931640625
44,787.3259887695312,786.1171875,794.981689453125,786.923095703125
45,789.7435913085938,788.937744140625,791.7582397460938,786.5201416015625
46,790.952392578125,786.1171875,790.952392578125,785.7142944335938
47,790.952392578125,786.923095703125,790.1465454101562,783.6996459960938
48,796.5933837890625,790.5494384765625,790.5494384765625,780.879150390625
49,798.2051391601562,789.7435913085938,798.6080322265625,781.6849975585938
50,795.7875366210938,795.7875366210938,800.2197875976562,790.5494384765625
51,798.2051391601562,796.5933837890625,795.3846435546875,797.3992919921875
52,794.5787353515625,792.1611938476562,796.5933837890625,788.5347900390625
53,790.952392578125,792.967041015625,796.5933837890625,785.7142944335938
54,796.5933837890625,794.5787353515625,797.8021850585938,788.937744140625
55,796.5933837890625,782.4908447265625,799.4139404296875,793.3699340820312
56,792.1611938476562,784.1025390625,796.1904907226562,794.981689453125
57,793.7728881835938,794.981689453125,800.2197875976562,795.3846435546875
58,791.7582397460938,795.3846435546875,799.010986328125,792.5640869140625
59,795.7875366210938,792.967041015625,799.8168334960938,796.1904907226562
60,797.3992919921875,790.5494384765625,797.8021850585938,799.8168334960938
61,795.3846435546875,792.967041015625,790.5494384765625,792.5640869140625
62,794.981689453125,796.996337890625,797.3992919921875,788.937744140625
63,793.3699340820312,793.3699340820312,801.4285888671875,788.1318969726562
64,796.5933837890625,791.3552856445312,796.5933837890625,784.5054931640625
65,797.8021850585938,792.967041015625,796.5933837890625,780.4761962890625
66,792.967041015625,789.7435913085938,795.3846435546875,787.3259887695312
67,796.5933837890625,791.3552856445312,794.1758422851562,798.6080322265625
68,796.5933837890625,795.7875366210938,792.5640869140625,788.5347900390625
69,797.8021850585938,800.6226806640625,793.7728881835938,779.2673950195312
70,804.2490844726562,794.1758422851562,804.6520385742188,784.5054931640625
71,794.981689453125,780.0732421875,796.996337890625,776.0439453125
72,791.3552856445312,783.6996459960938,788.5347900390625,778.8644409179688
