timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
1,778.8644409179688,785.7142944335938,803.040283203125,797.3992919921875
2,776.8497924804688,786.5201416015625,801.4285888671875,803.8461303710938
3,782.087890625,782.4908447265625,799.8168334960938,812.3076782226562
4,781.6849975585938,784.1025390625,798.6080322265625,809.4871826171875
5,780.0732421875,791.7582397460938,801.025634765625,805.4578857421875
6,787.3259887695312,794.5787353515625,804.6520385742188,809.89013671875
7,786.923095703125,788.5347900390625,803.040283203125,808.6813354492188
8,776.4468994140625,783.6996459960938,799.8168334960938,806.6666870117188
9,771.2088012695312,783.2966918945312,799.8168334960938,804.6520385742188
10,767.1795043945312,784.5054931640625,800.2197875976562,805.054931640625
11,759.5238037109375,785.7142944335938,801.025634765625,803.4432373046875
12,763.9560546875,788.937744140625,797.8021850585938,802.6373901367188
13,769.5970458984375,792.1611938476562,796.996337890625,793.7728881835938
14,767.1795043945312,797.3992919921875,799.010986328125,784.908447265625
15,771.2088012695312,798.6080322265625,796.5933837890625,790.952392578125
16,774.4322509765625,800.6226806640625,793.7728881835938,783.2966918945312
17,781.6849975585938,805.4578857421875,793.7728881835938,777.6557006835938
18,783.2966918945312,804.6520385742188,792.5640869140625,780.0732421875
19,778.8644409179688,804.2490844726562,792.5640869140625,783.6996459960938
20,777.6557006835938,802.2344360351562,792.1611938476562,786.1171875
21,778.4615478515625,799.4139404296875,791.7582397460938,782.893798828125
22,788.5347900390625,800.2197875976562,795.3846435546875,790.5494384765625
23,793.7728881835938,799.8168334960938,799.4139404296875,796.996337890625
24,790.1465454101562,793.3699340820312,798.2051391601562,796.1904907226562
25,795.3846435546875,792.5640869140625,794.981689453125,794.1758422851562
26,794.981689453125,790.952392578125,794.1758422851562,796.1904907226562
27,788.5347900390625,791.3552856445312,794.981689453125,798.6080322265625
28,786.923095703125,793.3699340820312,798.6080322265625,797.3992919921875
29,782.4908447265625,790.1465454101562,801.025634765625,790.5494384765625
30,783.6996459960938,791.7582397460938,797.3992919921875,789.3406372070312
31,785.7142944335938,791.7582397460938,798.2051391601562,788.1318969726562
32,783.2966918945312,787.7289428710938,799.010986328125,782.087890625
33,779.2673950195312,787.7289428710938,796.1904907226562,790.5494384765625
34,782.893798828125,787.7289428710938,795.3846435546875,789.3406372070312
35,788.937744140625,786.5201416015625,793.3699340820312,780.4761962890625
36,778.8644409179688,791.3552856445312,792.967041015625,782.4908447265625
37,773.6264038085938,789.3406372070312,794.981689453125,783.6996459960938
38,773.2234497070312,787.3259887695312,793.7728881835938,786.1171875
39,775.6410522460938,792.1611938476562,793.3699340820312,786.5201416015625
40,777.2527465820312,786.5201416015625,790.5494384765625,783.6996459960938
41,767.9853515625,784.908447265625,784.1025390625,783.2966918945312
42,769.5970458984375,786.923095703125,787.3259887695312,787.7289428710938
43,777.6557006835938,787.3259887695312,794.5787353515625,788.1318969726562
44,782.087890625,786.923095703125,796.996337890625,791.7582397460938
45,783.6996459960938,792.1611938476562,795.7875366210938,790.5494384765625
46,786.923095703125,794.1758422851562,794.981689453125,786.5201416015625
47,797.3992919921875,793.3699340820312,791.3552856445312,792.1611938476562
48,797.8021850585938,798.6080322265625,792.5640869140625,797.8021850585938
49,780.879150390625,802.6373901367188,794.5787353515625,789.3406372070312
50,774.8351440429688,807.069580078125,791.3552856445312,784.908447265625
51,780.0732421875,807.069580078125,793.7728881835938,784.1025390625
52,776.8497924804688,804.2490844726562,795.3846435546875,781.2820434570312
53,770.8058471679688,797.3992919921875,794.5787353515625,787.3259887695312
54,773.2234497070312,797.3992919921875,800.2197875976562,785.3113403320312
55,775.2380981445312,794.981689453125,800.2197875976562,780.4761962890625
56,777.2527465820312,790.5494384765625,799.010986328125,787.7289428710938
57,777.2527465820312,790.952392578125,794.1758422851562,786.5201416015625
58,776.8497924804688,791.3552856445312,790.5494384765625,790.5494384765625
59,775.2380981445312,793.3699340820312,796.1904907226562,790.1465454101562
60,779.6703491210938,790.952392578125,797.8021850585938,777.6557006835938
61,782.4908447265625,788.1318969726562,798.2051391601562,782.087890625
62,775.2380981445312,790.1465454101562,796.5933837890625,783.6996459960938
63,782.087890625,788.5347900390625,795.3846435546875,781.6849975585938
64,786.1171875,784.908447265625,798.6080322265625,791.3552856445312
