timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
1,796.996337890625,792.967041015625,792.967041015625,788.1318969726562
2,799.010986328125,795.7875366210938,793.3699340820312,786.5201416015625
3,795.3846435546875,796.5933837890625,793.3699340820312,781.6849975585938
4,794.1758422851562,790.5494384765625,791.3552856445312,786.1171875
5,797.3992919921875,793.7728881835938,789.3406372070312,799.8168334960938
6,792.967041015625,801.8314819335938,792.1611938476562,790.952392578125
7,785.3113403320312,798.6080322265625,794.981689453125,786.1171875
8,782.087890625,788.1318969726562,792.967041015625,788.5347900390625
9,782.893798828125,792.967041015625,794.1758422851562,780.4761962890625
10,788.1318969726562,798.2051391601562,798.2051391601562,783.6996459960938
11,786.1171875,797.3992919921875,801.025634765625,788.937744140625
12,784.5054931640625,791.7582397460938,802.6373901367188,792.5640869140625
13,786.923095703125,786.1171875,799.8168334960938,798.6080322265625
14,784.1025390625,787.7289428710938,794.5787353515625,794.5787353515625
15,779.2673950195312,789.7435913085938,790.1465454101562,786.5201416015625
16,784.5054931640625,791.7582397460938,793.7728881835938,791.7582397460938
17,789.3406372070312,796.1904907226562,795.7875366210938,794.981689453125
18,785.3113403320312,798.6080322265625,794.981689453125,793.7728881835938
19,790.5494384765625,794.5787353515625,803.040283203125,797.3992919921875
20,797.3992919921875,787.7289428710938,802.6373901367188,800.6226806640625
21,797.3992919921875,792.1611938476562,801.025634765625,797.8021850585938
22,795.7875366210938,798.2051391601562,800.2197875976562,793.7728881835938
23,795.3846435546875,796.996337890625,799.8168334960938,793.3699340820312
24,800.2197875976562,794.981689453125,805.4578857421875,798.6080322265625
25,804.6520385742188,798.6080322265625,802.2344360351562,805.054931640625
26,805.054931640625,807.4725341796875,795.3846435546875,803.4432373046875
27,808.2783813476562,805.054931640625,800.2197875976562,800.2197875976562
28,808.2783813476562,798.6080322265625,801.025634765625,802.6373901367188
29,800.6226806640625,801.025634765625,796.5933837890625,794.5787353515625
30,794.5787353515625,801.4285888671875,796.996337890625,792.1611938476562
31,789.3406372070312,798.2051391601562,799.010986328125,794.5787353515625
32,784.1025390625,797.3992919921875,798.6080322265625,793.3699340820312
33,784.1025390625,793.3699340820312,798.2051391601562,791.7582397460938
34,785.3113403320312,787.7289428710938,797.8021850585938,792.967041015625
35,786.1171875,789.7435913085938,797.8021850585938,801.025634765625
36,785.7142944335938,796.1904907226562,792.967041015625,798.6080322265625
37,782.087890625,799.010986328125,788.1318969726562,790.5494384765625
38,778.05859375,799.4139404296875,789.3406372070312,779.2673950195312
39,775.6410522460938,798.6080322265625,792.1611938476562,780.4761962890625
40,781.6849975585938,792.1611938476562,796.996337890625,787.3259887695312
41,791.7582397460938,796.5933837890625,796.5933837890625,786.923095703125
42,790.5494384765625,801.025634765625,792.5640869140625,791.7582397460938
43,783.6996459960938,796.1904907226562,791.7582397460938,789.3406372070312
44,782.087890625,793.3699340820312,789.3406372070312,780.4761962890625
45,788.1318969726562,796.1904907226562,786.923095703125,785.3113403320312
46,800.6226806640625,796.996337890625,789.3406372070312,795.3846435546875
47,804.2490844726562,801.8314819335938,792.5640869140625,797.3992919921875
48,786.1171875,803.8461303710938,796.996337890625,785.7142944335938
49,773.2234497070312,794.1758422851562,794.5787353515625,782.087890625
50,783.2966918945312,789.7435913085938,790.1465454101562,788.937744140625
51,789.3406372070312,793.3699340820312,794.1758422851562,794.5787353515625
52,793.3699340820312,795.7875366210938,795.3846435546875,794.981689453125
53,790.5494384765625,788.937744140625,788.5347900390625,787.3259887695312
54,788.937744140625,781.2820434570312,788.5347900390625,788.1318969726562
55,794.1758422851562,788.5347900390625,795.7875366210938,792.5640869140625
56,793.3699340820312,793.7728881835938,794.1758422851562,795.3846435546875
57,793.7728881835938,797.3992919921875,792.1611938476562,796.5933837890625
58,798.6080322265625,801.025634765625,789.3406372070312,796.5933837890625
59,796.1904907226562,796.5933837890625,791.3552856445312,801.8314819335938
60,794.5787353515625,795.7875366210938,794.5787353515625,801.4285888671875
61,802.2344360351562,793.3699340820312,794.5787353515625,801.8314819335938
62,803.8461303710938,794.5787353515625,799.010986328125,810.2930297851562
63,802.6373901367188,800.6226806640625,796.5933837890625,807.069580078125
64,799.4139404296875,801.8314819335938,790.5494384765625,795.3846435546875
65,795.7875366210938,799.010986328125,794.981689453125,799.4139404296875
66,796.5933837890625,794.5787353515625,794.1758422851562,807.4725341796875
67,799.4139404296875,791.3552856445312,792.1611938476562,801.025634765625
68,804.6520385742188,800.2197875976562,793.7728881835938,788.5347900390625
69,805.8607788085938,802.6373901367188,789.7435913085938,791.7582397460938
70,797.8021850585938,797.8021850585938,786.923095703125,796.1904907226562
71,795.3846435546875,799.010986328125,791.3552856445312,796.1904907226562
72,801.8314819335938,802.2344360351562,792.5640869140625,797.8021850585938
73,801.4285888671875,804.6520385742188,789.7435913085938,798.2051391601562
74,796.1904907226562,803.040283203125,786.923095703125,801.4285888671875
75,791.7582397460938,796.5933837890625,788.1318969726562,801.4285888671875
76,792.967041015625,797.8021850585938,794.5787353515625,798.6080322265625
77,797.8021850585938,802.6373901367188,799.4139404296875,802.6373901367188
78,793.7728881835938,800.6226806640625,801.4285888671875,808.6813354492188
79,788.937744140625,794.5787353515625,796.996337890625,802.6373901367188
80,784.908447265625,785.7142944335938,793.3699340820312,790.952392578125
81,786.923095703125,790.1465454101562,798.2051391601562,791.3552856445312
82,794.1758422851562,794.981689453125,800.2197875976562,794.1758422851562
83,787.3259887695312,794.981689453125,800.2197875976562,787.3259887695312
84,787.3259887695312,797.3992919921875,797.3992919921875,783.6996459960938
85,791.7582397460938,799.4139404296875,795.7875366210938,789.3406372070312
86,787.7289428710938,796.5933837890625,794.981689453125,791.3552856445312
87,786.5201416015625,794.5787353515625,797.8021850585938,782.087890625
88,788.5347900390625,792.967041015625,801.4285888671875,782.087890625
89,794.981689453125,794.5787353515625,799.4139404296875,792.1611938476562
90,792.5640869140625,798.2051391601562,794.1758422851562,786.1171875
91,791.7582397460938,794.981689453125,795.7875366210938,785.7142944335938
92,795.3846435546875,791.7582397460938,796.1904907226562,796.1904907226562
93,791.3552856445312,792.967041015625,792.5640869140625,793.7728881835938
94,788.937744140625,791.7582397460938,796.1904907226562,788.937744140625
95,786.1171875,790.952392578125,799.4139404296875,793.7728881835938
96,785.7142944335938,786.923095703125,792.967041015625,789.7435913085938
97,788.937744140625,787.3259887695312,788.5347900390625,786.923095703125
98,788.937744140625,795.3846435546875,793.7728881835938,792.5640869140625
99,785.7142944335938,801.025634765625,794.5787353515625,789.7435913085938
100,789.7435913085938,799.8168334960938,792.5640869140625,796.5933837890625
101,794.5787353515625,796.1904907226562,790.952392578125,805.4578857421875
102,792.967041015625,800.2197875976562,795.3846435546875,796.5933837890625
103,795.3846435546875,791.3552856445312,800.6226806640625,794.1758422851562
104,795.3846435546875,788.1318969726562,800.6226806640625,798.6080322265625
105,794.5787353515625,799.4139404296875,799.4139404296875,797.8021850585938
106,795.7875366210938,799.4139404296875,795.3846435546875,795.3846435546875
